Kod_S,Kod_C,Kod_R,Nazwa,Wartosc,rok,firma,description,code
S050102,C0070,,,0,2022,ErgoHestia,Pozostałe koszty,R1200
S050102,C0070,,,0,2022,ErgoHestia,Koszty ogółem,R1300
S050102,C0080,,,410 959,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0080,,,29 047,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0080,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0080,,,39 571,2022,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0080,,,400 434,2022,ErgoHestia,Netto,R0200
S050102,C0080,,,384 982,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0080,,,31 696,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0080,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0080,,,43 367,2022,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0080,,,373 311,2022,ErgoHestia,Netto,R0300
S050102,C0080,,,169 613,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0080,,,8 479,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0080,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0080,,,21 415,2022,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0080,,,156 677,2022,ErgoHestia,Netto,R0400
S050102,C0080,,,0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0080,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0080,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0080,,,0,2022,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0080,,,0,2022,ErgoHestia,Netto,R0500
S050102,C0080,,,161 566,2022,ErgoHestia,Koszty poniesione,R0550
S050102,C0080,,,0,2022,ErgoHestia,Pozostałe koszty,R1200
S050102,C0080,,,0,2022,ErgoHestia,Koszty ogółem,R1300
S050102,C0090,,,173 954,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0090,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0090,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0090,,,92 490,2022,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0090,,,81 464,2022,ErgoHestia,Netto,R0200
S050102,C0090,,,153 972,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0090,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0090,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0090,,,84 019,2022,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0090,,,69 953,2022,ErgoHestia,Netto,R0300
S050102,C0090,,,43 030,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0090,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0090,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0090,,,23 015,2022,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0090,,,20 015,2022,ErgoHestia,Netto,R0400
S050102,C0090,,,0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0090,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0090,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0090,,,0,2022,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0090,,,0,2022,ErgoHestia,Netto,R0500
S050102,C0090,,,22 109,2022,ErgoHestia,Koszty poniesione,R0550
S050102,C0090,,,0,2022,ErgoHestia,Pozostałe koszty,R1200
S050102,C0090,,,0,2022,ErgoHestia,Koszty ogółem,R1300
S050102,C0100,,,1 353,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0100,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0100,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0100,,,-1,2022,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0100,,,1 354,2022,ErgoHestia,Netto,R0200
S050102,C0100,,,1 306,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0100,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0100,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0100,,,45,2022,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0100,,,1 261,2022,ErgoHestia,Netto,R0300
S050102,C0100,,,188,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0100,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0100,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0100,,,0,2022,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0100,,,188,2022,ErgoHestia,Netto,R0400
S050102,C0100,,,0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0100,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0100,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0100,,,0,2022,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0100,,,0,2022,ErgoHestia,Netto,R0500
S050102,C0100,,,377,2022,ErgoHestia,Koszty poniesione,R0550
S050102,C0100,,,0,2022,ErgoHestia,Pozostałe koszty,R1200
S050102,C0100,,,0,2022,ErgoHestia,Koszty ogółem,R1300
S050102,C0110,,,283 137,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0110,,,-3,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0110,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0110,,,32,2022,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0110,,,283 102,2022,ErgoHestia,Netto,R0200
S050102,C0110,,,247 021,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0110,,,142,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0110,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0110,,,72,2022,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0110,,,247 091,2022,ErgoHestia,Netto,R0300
S050102,C0110,,,164 472,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0110,,,104,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0110,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0110,,,5,2022,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0110,,,164 571,2022,ErgoHestia,Netto,R0400
S050102,C0110,,,0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0110,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0110,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0110,,,0,2022,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0110,,,0,2022,ErgoHestia,Netto,R0500
S050102,C0110,,,87 174,2022,ErgoHestia,Koszty poniesione,R0550
S050102,C0110,,,0,2022,ErgoHestia,Pozostałe koszty,R1200
S050102,C0110,,,0,2022,ErgoHestia,Koszty ogółem,R1300
S050102,C0120,,,75 979,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0120,,,19 091,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0120,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0120,,,61 228,2022,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0120,,,33 842,2022,ErgoHestia,Netto,R0200
S050102,C0120,,,106 331,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0120,,,111 328,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0120,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0120,,,52 734,2022,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0120,,,164 924,2022,ErgoHestia,Netto,R0300
S050102,C0120,,,18 743,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0120,,,45 969,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0120,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0120,,,41 688,2022,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0120,,,23 024,2022,ErgoHestia,Netto,R0400
S050102,C0120,,,0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0120,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0120,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0120,,,0,2022,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0120,,,0,2022,ErgoHestia,Netto,R0500
S050102,C0120,,,139 913,2022,ErgoHestia,Koszty poniesione,R0550
S050102,C0120,,,0,2022,ErgoHestia,Pozostałe koszty,R1200
S050102,C0120,,,0,2022,ErgoHestia,Koszty ogółem,R1300
S050102,C0130,,,0.0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0130,,,0.0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0130,,,0.0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0130,,,0.0,2022,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0130,,,0.0,2022,ErgoHestia,Netto,R0200
S050102,C0130,,,0.0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0130,,,0.0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0130,,,0.0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0130,,,0.0,2022,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0130,,,0.0,2022,ErgoHestia,Netto,R0300
S050102,C0130,,,0.0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0130,,,0.0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0130,,,0.0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0130,,,0.0,2022,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0130,,,0.0,2022,ErgoHestia,Netto,R0400
S050102,C0130,,,0.0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0130,,,0.0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0130,,,0.0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0130,,,0.0,2022,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0130,,,0.0,2022,ErgoHestia,Netto,R0500
S050102,C0130,,,0.0,2022,ErgoHestia,Koszty poniesione,R0550
S050102,C0130,,,0.0,2022,ErgoHestia,Pozostałe koszty,R1200
S050102,C0130,,,0.0,2022,ErgoHestia,Koszty ogółem,R1300
S050102,C0140,,,0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0140,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0140,,,847,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0140,,,357,2022,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0140,,,490,2022,ErgoHestia,Netto,R0200
S050102,C0140,,,0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0140,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0140,,,1 731,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0140,,,334,2022,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0140,,,1 397,2022,ErgoHestia,Netto,R0300
S050102,C0140,,,0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0140,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0140,,,25,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0140,,,9,2022,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0140,,,17,2022,ErgoHestia,Netto,R0400
S050102,C0140,,,0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0140,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0140,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0140,,,0,2022,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0140,,,0,2022,ErgoHestia,Netto,R0500
S050102,C0140,,,185,2022,ErgoHestia,Koszty poniesione,R0550
S050102,C0140,,,0,2022,ErgoHestia,Pozostałe koszty,R1200
S050102,C0140,,,0,2022,ErgoHestia,Koszty ogółem,R1300
S050102,C0150,,,0.0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0150,,,0.0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0150,,,0.0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0150,,,0.0,2022,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0150,,,0.0,2022,ErgoHestia,Netto,R0200
S050102,C0150,,,0.0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0150,,,0.0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0150,,,0.0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0150,,,0.0,2022,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0150,,,0.0,2022,ErgoHestia,Netto,R0300
S050102,C0150,,,0.0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0150,,,0.0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0150,,,0.0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0150,,,0.0,2022,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0150,,,0.0,2022,ErgoHestia,Netto,R0400
S050102,C0150,,,0.0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0150,,,0.0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0150,,,0.0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0150,,,0.0,2022,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0150,,,0.0,2022,ErgoHestia,Netto,R0500
S050102,C0150,,,0.0,2022,ErgoHestia,Koszty poniesione,R0550
S050102,C0150,,,0.0,2022,ErgoHestia,Pozostałe koszty,R1200
S050102,C0150,,,0.0,2022,ErgoHestia,Koszty ogółem,R1300
S050102,C0160,,,0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0160,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0160,,,1 061,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0160,,,177,2022,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0160,,,884,2022,ErgoHestia,Netto,R0200
S050102,C0160,,,0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0160,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0160,,,515,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0160,,,152,2022,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0160,,,363,2022,ErgoHestia,Netto,R0300
S050102,C0160,,,0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0160,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0160,,,-3 662,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0160,,,-1 947,2022,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0160,,,-1 715,2022,ErgoHestia,Netto,R0400
S050102,C0160,,,0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0160,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0160,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0160,,,0,2022,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0160,,,0,2022,ErgoHestia,Netto,R0500
S050102,C0160,,,43,2022,ErgoHestia,Koszty poniesione,R0550
S050102,C0160,,,0,2022,ErgoHestia,Pozostałe koszty,R1200
S050102,C0160,,,0,2022,ErgoHestia,Koszty ogółem,R1300
S050102,C0200,,,7 465 426,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0200,,,235 653,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0200,,,1 908,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0200,,,810 220,2022,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0200,,,6 892 769,2022,ErgoHestia,Netto,R0200
S050102,C0200,,,6 990 674,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0200,,,489 945,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0200,,,2 246,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0200,,,745 209,2022,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0200,,,6 737 657,2022,ErgoHestia,Netto,R0300
S050102,C0200,,,3 813 156,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0200,,,209 937,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0200,,,-3 637,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0200,,,433 595,2022,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0200,,,3 585 861,2022,ErgoHestia,Netto,R0400
S050102,C0200,,,0,2022,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0200,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0200,,,0,2022,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0200,,,0,2022,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0200,,,0,2022,ErgoHestia,Netto,R0500
S050102,C0200,,,2 707 075,2022,ErgoHestia,Koszty poniesione,R0550
S050102,C0200,,,163 474,2022,ErgoHestia,Pozostałe koszty,R1200
S050102,C0200,,,2 870 549,2022,ErgoHestia,Koszty ogółem,R1300
S050102,C0010,,,51 668,2023,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0010,,,-5 899,2023,ErgoHestia,Brutto – Reasekuracja czynna proporcjonalna,R0120
S050102,C0010,,,0,2023,ErgoHestia,Brutto – Reasekuracja czynna nieproporcjonalna,R0130
S050102,C0010,,,0,2023,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0010,,,45 768,2023,ErgoHestia,Netto,R0200
S050102,C0010,,,52 344,2023,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0010,,,50 751,2023,ErgoHestia,Brutto – Reasekuracja czynna proporcjonalna,R0220
S050102,C0010,,,0,2023,ErgoHestia,Brutto – Reasekuracja czynna nieproporcjonalna,R0230
S050102,C0010,,,0,2023,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0010,,,103 095,2023,ErgoHestia,Netto,R0300
S050102,C0010,,,29 377,2023,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0010,,,1 253,2023,ErgoHestia,Brutto – Reasekuracja czynna proporcjonalna,R0320
S050102,C0010,,,0,2023,ErgoHestia,Brutto – Reasekuracja czynna nieproporcjonalna,R0330
S050102,C0010,,,0,2023,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0010,,,30 630,2023,ErgoHestia,Netto,R0400
S050102,C0010,,,71 741,2023,ErgoHestia,Koszty poniesione,R0550
S050102,C0010,,,0,2023,ErgoHestia,Saldo – pozostałe koszty/przychody techniczne,R1200
S050102,C0010,,,0,2023,ErgoHestia,Koszty ogółem,R1300
S050102,C0020,,,155 160,2023,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0020,,,-5 704,2023,ErgoHestia,Brutto – Reasekuracja czynna proporcjonalna,R0120
S050102,C0020,,,0,2023,ErgoHestia,Brutto – Reasekuracja czynna nieproporcjonalna,R0130
S050102,C0020,,,128,2023,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0020,,,149 329,2023,ErgoHestia,Netto,R0200
S050102,C0020,,,168 493,2023,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0020,,,50 749,2023,ErgoHestia,Brutto – Reasekuracja czynna proporcjonalna,R0220
S050102,C0020,,,0,2023,ErgoHestia,Brutto – Reasekuracja czynna nieproporcjonalna,R0230
S050102,C0020,,,310,2023,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0020,,,218 933,2023,ErgoHestia,Netto,R0300
S050102,C0020,,,17 948,2023,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0020,,,-743,2023,ErgoHestia,Brutto – Reasekuracja czynna proporcjonalna,R0320
S050102,C0020,,,0,2023,ErgoHestia,Brutto – Reasekuracja czynna nieproporcjonalna,R0330
S050102,C0020,,,213,2023,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0020,,,16 991,2023,ErgoHestia,Netto,R0400
S050102,C0020,,,111 003,2023,ErgoHestia,Koszty poniesione,R0550
S050102,C0020,,,0,2023,ErgoHestia,Saldo – pozostałe koszty/przychody techniczne,R1200
S050102,C0020,,,0,2023,ErgoHestia,Koszty ogółem,R1300
S050102,C0030,,,0.0,2023,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0030,,,0.0,2023,ErgoHestia,Brutto – Reasekuracja czynna proporcjonalna,R0120
S050102,C0030,,,0.0,2023,ErgoHestia,Brutto – Reasekuracja czynna nieproporcjonalna,R0130
S050102,C0030,,,0.0,2023,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0030,,,0.0,2023,ErgoHestia,Netto,R0200
S050102,C0030,,,0.0,2023,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0030,,,0.0,2023,ErgoHestia,Brutto – Reasekuracja czynna proporcjonalna,R0220
S050102,C0030,,,0.0,2023,ErgoHestia,Brutto – Reasekuracja czynna nieproporcjonalna,R0230
S050102,C0030,,,0.0,2023,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0030,,,0.0,2023,ErgoHestia,Netto,R0300
S050102,C0030,,,0.0,2023,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0030,,,0.0,2023,ErgoHestia,Brutto – Reasekuracja czynna proporcjonalna,R0320
S050102,C0030,,,0.0,2023,ErgoHestia,Brutto – Reasekuracja czynna nieproporcjonalna,R0330
S050102,C0030,,,0.0,2023,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0030,,,0.0,2023,ErgoHestia,Netto,R0400
S050102,C0030,,,0.0,2023,ErgoHestia,Koszty poniesione,R0550
S050102,C0030,,,0.0,2023,ErgoHestia,Saldo – pozostałe koszty/przychody techniczne,R1200
S050102,C0030,,,0.0,2023,ErgoHestia,Koszty ogółem,R1300
S050102,C0040,,,2 664 948,2023,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0040,,,33 840,2023,ErgoHestia,Brutto – Reasekuracja czynna proporcjonalna,R0120
S050102,C0040,,,0,2023,ErgoHestia,Brutto – Reasekuracja czynna nieproporcjonalna,R0130
S050102,C0040,,,229 477,2023,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0040,,,2 469 311,2023,ErgoHestia,Netto,R0200
S050102,C0040,,,2 646 237,2023,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0040,,,30 543,2023,ErgoHestia,Brutto – Reasekuracja czynna proporcjonalna,R0220
S050102,C0040,,,0,2023,ErgoHestia,Brutto – Reasekuracja czynna nieproporcjonalna,R0230
S050102,C0040,,,228 922,2023,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0040,,,2 447 857,2023,ErgoHestia,Netto,R0300
S050102,C0040,,,1 668 445,2023,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0040,,,31 037,2023,ErgoHestia,Brutto – Reasekuracja czynna proporcjonalna,R0320
S050102,C0040,,,0,2023,ErgoHestia,Brutto – Reasekuracja czynna nieproporcjonalna,R0330
S050102,C0040,,,146 101,2023,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0040,,,1 553 382,2023,ErgoHestia,Netto,R0400
S050102,C0040,,,828 952,2023,ErgoHestia,Koszty poniesione,R0550
