Kod_S,Kod_C,Kod_R,Nazwa,Wartosc,rok,firma,description,code
S230101,C0020,,,0,2021,ErgoHestia,Fundusze nadwyżkowe,R0070
S230101,C0020,,,0,2021,ErgoHestia,Akcje uprzywilejowane,R0090
S230101,C0020,,,0,2021,ErgoHestia,Nadwyżka ze sprzedaży akcji powyżej ich wartości nominalnej związana z akcjami uprzywilejowanymi,R0110
S230101,C0020,,,1 167 724,2021,ErgoHestia,Rezerwa uzgodnieniowa,R0130
S230101,C0020,,,0,2021,ErgoHestia,Zobowiązania podporządkowane,R0140
S230101,C0020,,,0,2021,ErgoHestia,Kwota odpowiadająca wartości aktywów netto z tytułu odroczonego podatku dochodowego,R0160
S230101,C0020,,,0,2021,ErgoHestia,"Pozostałe pozycje środków własnych zatwierdzone przez organ nadzoru jako podstawowe środki własne, niewymienione powyżej",R0180
S230101,C0020,,,0,2021,ErgoHestia,"Środki własne ze sprawozdań finansowych, które nie powinny być uwzględnione w rezerwie uzgodnienio- wej i nie spełniają kryteriów klasyfikacji jako środki własne wg Wypłacalność II",R0220
S230101,C0020,,,0,2021,ErgoHestia,Wartość odliczeń z tytułu udziałów kapitałowych w instytucjach finansowych i kredytowych,R0230
S230101,C0020,,,2 002 686,2021,ErgoHestia,Podstawowe środki własne ogółem po odliczeniach,R0290
S230101,C0020,,,0,2021,ErgoHestia,"Nieopłacony kapitał zakładowy, do którego opłacenia nie wezwano i który może być wezwany do opłacenia na żądanie",R0300
S230101,C0020,,,0,2021,ErgoHestia,"Nieopłacony kapitał założycielski, wkłady/składki członkowskie lub równoważna pozycja podstawowych środków własnych w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności, do których opłacenia nie wezwano i które mogą być wezwane do opłacenia na żądanie",R0310
S230101,C0020,,,0,2021,ErgoHestia,"Nieopłacone akcje uprzywilejowane, do których opłacenia nie wezwano i które mogą być wezwane do opłacenia na żądanie",R0320
S230101,C0020,,,0,2021,ErgoHestia,Prawnie wiążące zobowiązanie do subskrypcji i opłacenia na żądanie zobowiązań podporządkowanych,R0330
S230101,C0020,,,0,2021,ErgoHestia,Akredytywy i gwarancje zgodne z art. 96 pkt 2 dyrektywy 2009/138/WE,R0340
S230101,C0020,,,0,2021,ErgoHestia,Akredytywy i gwarancje inne niż zgodne z art. 96 pkt 2 dyrektywy 2009/138/WE,R0350
S230101,C0020,,,0,2021,ErgoHestia,Dodatkowe wkłady od członków zgodnie z art. 96 ust. 3 akapit pierwszy dyrektywy 2009/138/WE,R0360
S230101,C0020,,,0,2021,ErgoHestia,Dodatkowe wkłady od członków – inne niż zgodnie z art. 96 ust. 3 akapit pierwszy dyrektywy 2009/138/WE,R0370
S230101,C0020,,,0,2021,ErgoHestia,Pozostałe uzupełniające środki własne,R0390
S230101,C0020,,,0,2021,ErgoHestia,Uzupełniające środki własne ogółem,R0400
S230101,C0020,,,2 002 686,2021,ErgoHestia,Kwota dostępnych środków własnych ogółem na pokrycie kapitałowego wymogu wypłacalności (SCR),R0500
S230101,C0020,,,2 002 686,2021,ErgoHestia,Kwota dostępnych środków własnych ogółem na pokrycie MCR,R0510
S230101,C0020,,,2 002 686,2021,ErgoHestia,Kwota dopuszczonych środków własnych ogółem na pokrycie SCR,R0540
S230101,C0020,,,2 002 686,2021,ErgoHestia,Kwota dopuszczonych środków własnych ogółem na pokrycie MCR,R0550
S230101,C0020,,,0,2021,ErgoHestia,SCR,R0580
S230101,C0020,,,0,2021,ErgoHestia,MCR,R0600
S230101,C0020,,,0,2021,ErgoHestia,Wskaźnik dopuszczonych środków własnych do SCR,R0620
S230101,C0020,,,0,2021,ErgoHestia,Wskaźnik dopuszczonych środków własnych do MCR,R0640
S230101,C0030,,,0.0,2021,ErgoHestia,Kapitał zakładowy (wraz z akcjami własnymi),R0010
S230101,C0030,,,0.0,2021,ErgoHestia,Nadwyżka ze sprzedaży akcji powyżej ich wartości nominalnej związana z kapitałem zakładowym,R0030
S230101,C0030,,,0.0,2021,ErgoHestia,"Kapitał założycielski, wkłady/składki członkowskie lub równoważna pozycja podstawowych środków własnych w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności",R0040
S230101,C0030,,,0.0,2021,ErgoHestia,"Podporządkowane fundusze udziałowe/członkowskie w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności",R0050
S230101,C0030,,,0.0,2021,ErgoHestia,Fundusze nadwyżkowe,R0070
S230101,C0030,,,0.0,2021,ErgoHestia,Akcje uprzywilejowane,R0090
S230101,C0030,,,0.0,2021,ErgoHestia,Nadwyżka ze sprzedaży akcji powyżej ich wartości nominalnej związana z akcjami uprzywilejowanymi,R0110
S230101,C0030,,,0.0,2021,ErgoHestia,Rezerwa uzgodnieniowa,R0130
S230101,C0030,,,0.0,2021,ErgoHestia,Zobowiązania podporządkowane,R0140
S230101,C0030,,,0.0,2021,ErgoHestia,Kwota odpowiadająca wartości aktywów netto z tytułu odroczonego podatku dochodowego,R0160
S230101,C0030,,,0.0,2021,ErgoHestia,"Pozostałe pozycje środków własnych zatwierdzone przez organ nadzoru jako podstawowe środki własne, niewymienione powyżej",R0180
S230101,C0030,,,0.0,2021,ErgoHestia,"Środki własne ze sprawozdań finansowych, które nie powinny być uwzględnione w rezerwie uzgodnienio- wej i nie spełniają kryteriów klasyfikacji jako środki własne wg Wypłacalność II",R0220
S230101,C0030,,,0.0,2021,ErgoHestia,Wartość odliczeń z tytułu udziałów kapitałowych w instytucjach finansowych i kredytowych,R0230
S230101,C0030,,,0.0,2021,ErgoHestia,Podstawowe środki własne ogółem po odliczeniach,R0290
S230101,C0030,,,0.0,2021,ErgoHestia,"Nieopłacony kapitał zakładowy, do którego opłacenia nie wezwano i który może być wezwany do opłacenia na żądanie",R0300
S230101,C0030,,,0.0,2021,ErgoHestia,"Nieopłacony kapitał założycielski, wkłady/składki członkowskie lub równoważna pozycja podstawowych środków własnych w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności, do których opłacenia nie wezwano i które mogą być wezwane do opłacenia na żądanie",R0310
S230101,C0030,,,0.0,2021,ErgoHestia,"Nieopłacone akcje uprzywilejowane, do których opłacenia nie wezwano i które mogą być wezwane do opłacenia na żądanie",R0320
S230101,C0030,,,0.0,2021,ErgoHestia,Prawnie wiążące zobowiązanie do subskrypcji i opłacenia na żądanie zobowiązań podporządkowanych,R0330
S230101,C0030,,,0.0,2021,ErgoHestia,Akredytywy i gwarancje zgodne z art. 96 pkt 2 dyrektywy 2009/138/WE,R0340
S230101,C0030,,,0.0,2021,ErgoHestia,Akredytywy i gwarancje inne niż zgodne z art. 96 pkt 2 dyrektywy 2009/138/WE,R0350
S230101,C0030,,,0.0,2021,ErgoHestia,Dodatkowe wkłady od członków zgodnie z art. 96 ust. 3 akapit pierwszy dyrektywy 2009/138/WE,R0360
S230101,C0030,,,0.0,2021,ErgoHestia,Dodatkowe wkłady od członków – inne niż zgodnie z art. 96 ust. 3 akapit pierwszy dyrektywy 2009/138/WE,R0370
S230101,C0030,,,0.0,2021,ErgoHestia,Pozostałe uzupełniające środki własne,R0390
S230101,C0030,,,0.0,2021,ErgoHestia,Uzupełniające środki własne ogółem,R0400
S230101,C0030,,,0.0,2021,ErgoHestia,Kwota dostępnych środków własnych ogółem na pokrycie kapitałowego wymogu wypłacalności (SCR),R0500
S230101,C0030,,,0.0,2021,ErgoHestia,Kwota dostępnych środków własnych ogółem na pokrycie MCR,R0510
S230101,C0030,,,0.0,2021,ErgoHestia,Kwota dopuszczonych środków własnych ogółem na pokrycie SCR,R0540
S230101,C0030,,,0.0,2021,ErgoHestia,Kwota dopuszczonych środków własnych ogółem na pokrycie MCR,R0550
S230101,C0030,,,0.0,2021,ErgoHestia,SCR,R0580
S230101,C0030,,,0.0,2021,ErgoHestia,MCR,R0600
S230101,C0030,,,0.0,2021,ErgoHestia,Wskaźnik dopuszczonych środków własnych do SCR,R0620
S230101,C0030,,,0.0,2021,ErgoHestia,Wskaźnik dopuszczonych środków własnych do MCR,R0640
S230101,C0040,,,0,2021,ErgoHestia,Kapitał zakładowy (wraz z akcjami własnymi),R0010
S230101,C0040,,,0,2021,ErgoHestia,Nadwyżka ze sprzedaży akcji powyżej ich wartości nominalnej związana z kapitałem zakładowym,R0030
S230101,C0040,,,0,2021,ErgoHestia,"Kapitał założycielski, wkłady/składki członkowskie lub równoważna pozycja podstawowych środków własnych w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności",R0040
S230101,C0040,,,0,2021,ErgoHestia,"Podporządkowane fundusze udziałowe/członkowskie w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności",R0050
S230101,C0040,,,0,2021,ErgoHestia,Fundusze nadwyżkowe,R0070
S230101,C0040,,,0,2021,ErgoHestia,Akcje uprzywilejowane,R0090
S230101,C0040,,,0,2021,ErgoHestia,Nadwyżka ze sprzedaży akcji powyżej ich wartości nominalnej związana z akcjami uprzywilejowanymi,R0110
S230101,C0040,,,0,2021,ErgoHestia,Rezerwa uzgodnieniowa,R0130
S230101,C0040,,,388 699,2021,ErgoHestia,Zobowiązania podporządkowane,R0140
S230101,C0040,,,0,2021,ErgoHestia,Kwota odpowiadająca wartości aktywów netto z tytułu odroczonego podatku dochodowego,R0160
S230101,C0040,,,0,2021,ErgoHestia,"Pozostałe pozycje środków własnych zatwierdzone przez organ nadzoru jako podstawowe środki własne, niewymienione powyżej",R0180
S230101,C0040,,,0,2021,ErgoHestia,"Środki własne ze sprawozdań finansowych, które nie powinny być uwzględnione w rezerwie uzgodnienio- wej i nie spełniają kryteriów klasyfikacji jako środki własne wg Wypłacalność II",R0220
S230101,C0040,,,0,2021,ErgoHestia,Wartość odliczeń z tytułu udziałów kapitałowych w instytucjach finansowych i kredytowych,R0230
S230101,C0040,,,388 699,2021,ErgoHestia,Podstawowe środki własne ogółem po odliczeniach,R0290
S230101,C0040,,,0,2021,ErgoHestia,"Nieopłacony kapitał zakładowy, do którego opłacenia nie wezwano i który może być wezwany do opłacenia na żądanie",R0300
S230101,C0040,,,0,2021,ErgoHestia,"Nieopłacony kapitał założycielski, wkłady/składki członkowskie lub równoważna pozycja podstawowych środków własnych w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności, do których opłacenia nie wezwano i które mogą być wezwane do opłacenia na żądanie",R0310
S230101,C0040,,,0,2021,ErgoHestia,"Nieopłacone akcje uprzywilejowane, do których opłacenia nie wezwano i które mogą być wezwane do opłacenia na żądanie",R0320
S230101,C0040,,,0,2021,ErgoHestia,Prawnie wiążące zobowiązanie do subskrypcji i opłacenia na żądanie zobowiązań podporządkowanych,R0330
S230101,C0040,,,0,2021,ErgoHestia,Akredytywy i gwarancje zgodne z art. 96 pkt 2 dyrektywy 2009/138/WE,R0340
S230101,C0040,,,0,2021,ErgoHestia,Akredytywy i gwarancje inne niż zgodne z art. 96 pkt 2 dyrektywy 2009/138/WE,R0350
S230101,C0040,,,0,2021,ErgoHestia,Dodatkowe wkłady od członków zgodnie z art. 96 ust. 3 akapit pierwszy dyrektywy 2009/138/WE,R0360
S230101,C0040,,,0,2021,ErgoHestia,Dodatkowe wkłady od członków – inne niż zgodnie z art. 96 ust. 3 akapit pierwszy dyrektywy 2009/138/WE,R0370
S230101,C0040,,,0,2021,ErgoHestia,Pozostałe uzupełniające środki własne,R0390
S230101,C0040,,,0,2021,ErgoHestia,Uzupełniające środki własne ogółem,R0400
S230101,C0040,,,388 699,2021,ErgoHestia,Kwota dostępnych środków własnych ogółem na pokrycie kapitałowego wymogu wypłacalności (SCR),R0500
S230101,C0040,,,388 699,2021,ErgoHestia,Kwota dostępnych środków własnych ogółem na pokrycie MCR,R0510
S230101,C0040,,,388 699,2021,ErgoHestia,Kwota dopuszczonych środków własnych ogółem na pokrycie SCR,R0540
S230101,C0040,,,83 636,2021,ErgoHestia,Kwota dopuszczonych środków własnych ogółem na pokrycie MCR,R0550
S230101,C0040,,,0,2021,ErgoHestia,SCR,R0580
S230101,C0040,,,0,2021,ErgoHestia,MCR,R0600
S230101,C0040,,,0,2021,ErgoHestia,Wskaźnik dopuszczonych środków własnych do SCR,R0620
S230101,C0040,,,0,2021,ErgoHestia,Wskaźnik dopuszczonych środków własnych do MCR,R0640
S230101,C0050,,,0.0,2021,ErgoHestia,Kapitał zakładowy (wraz z akcjami własnymi),R0010
S230101,C0050,,,0.0,2021,ErgoHestia,Nadwyżka ze sprzedaży akcji powyżej ich wartości nominalnej związana z kapitałem zakładowym,R0030
S230101,C0050,,,0.0,2021,ErgoHestia,"Kapitał założycielski, wkłady/składki członkowskie lub równoważna pozycja podstawowych środków własnych w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności",R0040
S230101,C0050,,,0.0,2021,ErgoHestia,"Podporządkowane fundusze udziałowe/członkowskie w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności",R0050
S230101,C0050,,,0.0,2021,ErgoHestia,Fundusze nadwyżkowe,R0070
S230101,C0050,,,0.0,2021,ErgoHestia,Akcje uprzywilejowane,R0090
S230101,C0050,,,0.0,2021,ErgoHestia,Nadwyżka ze sprzedaży akcji powyżej ich wartości nominalnej związana z akcjami uprzywilejowanymi,R0110
S230101,C0050,,,0.0,2021,ErgoHestia,Rezerwa uzgodnieniowa,R0130
S230101,C0050,,,0.0,2021,ErgoHestia,Zobowiązania podporządkowane,R0140
S230101,C0050,,,0.0,2021,ErgoHestia,Kwota odpowiadająca wartości aktywów netto z tytułu odroczonego podatku dochodowego,R0160
S230101,C0050,,,0.0,2021,ErgoHestia,"Pozostałe pozycje środków własnych zatwierdzone przez organ nadzoru jako podstawowe środki własne, niewymienione powyżej",R0180
S230101,C0050,,,0.0,2021,ErgoHestia,"Środki własne ze sprawozdań finansowych, które nie powinny być uwzględnione w rezerwie uzgodnienio- wej i nie spełniają kryteriów klasyfikacji jako środki własne wg Wypłacalność II",R0220
S230101,C0050,,,0.0,2021,ErgoHestia,Wartość odliczeń z tytułu udziałów kapitałowych w instytucjach finansowych i kredytowych,R0230
S230101,C0050,,,0.0,2021,ErgoHestia,Podstawowe środki własne ogółem po odliczeniach,R0290
S230101,C0050,,,0.0,2021,ErgoHestia,"Nieopłacony kapitał zakładowy, do którego opłacenia nie wezwano i który może być wezwany do opłacenia na żądanie",R0300
S230101,C0050,,,0.0,2021,ErgoHestia,"Nieopłacony kapitał założycielski, wkłady/składki członkowskie lub równoważna pozycja podstawowych środków własnych w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności, do których opłacenia nie wezwano i które mogą być wezwane do opłacenia na żądanie",R0310
S230101,C0050,,,0.0,2021,ErgoHestia,"Nieopłacone akcje uprzywilejowane, do których opłacenia nie wezwano i które mogą być wezwane do opłacenia na żądanie",R0320
S230101,C0050,,,0.0,2021,ErgoHestia,Prawnie wiążące zobowiązanie do subskrypcji i opłacenia na żądanie zobowiązań podporządkowanych,R0330
S230101,C0050,,,0.0,2021,ErgoHestia,Akredytywy i gwarancje zgodne z art. 96 pkt 2 dyrektywy 2009/138/WE,R0340
S230101,C0050,,,0.0,2021,ErgoHestia,Akredytywy i gwarancje inne niż zgodne z art. 96 pkt 2 dyrektywy 2009/138/WE,R0350
S230101,C0050,,,0.0,2021,ErgoHestia,Dodatkowe wkłady od członków zgodnie z art. 96 ust. 3 akapit pierwszy dyrektywy 2009/138/WE,R0360
S230101,C0050,,,0.0,2021,ErgoHestia,Dodatkowe wkłady od członków – inne niż zgodnie z art. 96 ust. 3 akapit pierwszy dyrektywy 2009/138/WE,R0370
S230101,C0050,,,0.0,2021,ErgoHestia,Pozostałe uzupełniające środki własne,R0390
S230101,C0050,,,0.0,2021,ErgoHestia,Uzupełniające środki własne ogółem,R0400
S230101,C0050,,,0.0,2021,ErgoHestia,Kwota dostępnych środków własnych ogółem na pokrycie kapitałowego wymogu wypłacalności (SCR),R0500
S230101,C0050,,,0.0,2021,ErgoHestia,Kwota dostępnych środków własnych ogółem na pokrycie MCR,R0510
S230101,C0050,,,0.0,2021,ErgoHestia,Kwota dopuszczonych środków własnych ogółem na pokrycie SCR,R0540
S230101,C0050,,,0.0,2021,ErgoHestia,Kwota dopuszczonych środków własnych ogółem na pokrycie MCR,R0550
S230101,C0050,,,0.0,2021,ErgoHestia,SCR,R0580
S230101,C0050,,,0.0,2021,ErgoHestia,MCR,R0600
S230101,C0050,,,0.0,2021,ErgoHestia,Wskaźnik dopuszczonych środków własnych do SCR,R0620
S230101,C0050,,,0.0,2021,ErgoHestia,Wskaźnik dopuszczonych środków własnych do MCR,R0640
S230101,C0010,,,196 581,2022,ErgoHestia,Kapitał zakładowy (wraz z akcjami własnymi),R0010
S230101,C0010,,,638 381,2022,ErgoHestia,Nadwyżka ze sprzedaży akcji powyżej ich wartości nominalnej związana z kapitałem zakładowym,R0030
S230101,C0010,,,0,2022,ErgoHestia,"Kapitał założycielski, wkłady/składki członkowskie lub równoważna pozycja podstawowych środków własnych w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności",R0040
S230101,C0010,,,0,2022,ErgoHestia,"Podporządkowane fundusze udziałowe/członkowskie w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności",R0050
S230101,C0010,,,0,2022,ErgoHestia,Fundusze nadwyżkowe,R0070
S230101,C0010,,,0,2022,ErgoHestia,Akcje uprzywilejowane,R0090
S230101,C0010,,,0,2022,ErgoHestia,Nadwyżka ze sprzedaży akcji powyżej ich wartości nominalnej związana z akcjami uprzywilejowanymi,R0110
S230101,C0010,,,1 134 553,2022,ErgoHestia,Rezerwa uzgodnieniowa,R0130
S230101,C0010,,,389 486,2022,ErgoHestia,Zobowiązania podporządkowane,R0140
S230101,C0010,,,0,2022,ErgoHestia,Kwota odpowiadająca wartości aktywów netto z tytułu odroczonego podatku dochodowego,R0160
S230101,C0010,,,0,2022,ErgoHestia,"Pozostałe pozycje środków własnych zatwierdzone przez organ nadzoru jako podstawowe środki własne, niewymienione powyżej",R0180
S230101,C0010,,,0,2022,ErgoHestia,"Środki własne ze sprawozdań finansowych, które nie powinny być uwzględnione w rezerwie uzgodnienio- wej i nie spełniają kryteriów klasyfikacji jako środki własne wg Wypłacalność II",R0220
S230101,C0010,,,0,2022,ErgoHestia,Wartość odliczeń z tytułu udziałów kapitałowych w instytucjach finansowych i kredytowych,R0230
S230101,C0010,,,2 359 002,2022,ErgoHestia,Podstawowe środki własne ogółem po odliczeniach,R0290
S230101,C0010,,,0,2022,ErgoHestia,"Nieopłacony kapitał zakładowy, do którego opłacenia nie wezwano i który może być wezwany do opłacenia na żądanie",R0300
S230101,C0010,,,0,2022,ErgoHestia,"Nieopłacony kapitał założycielski, wkłady/składki członkowskie lub równoważna pozycja podstawowych środków własnych w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności, do których opłacenia nie wezwano i które mogą być wezwane do opłacenia na żądanie",R0310
S230101,C0010,,,0,2022,ErgoHestia,"Nieopłacone akcje uprzywilejowane, do których opłacenia nie wezwano i które mogą być wezwane do opłacenia na żądanie",R0320
S230101,C0010,,,0,2022,ErgoHestia,Prawnie wiążące zobowiązanie do subskrypcji i opłacenia na żądanie zobowiązań podporządkowanych,R0330
S230101,C0010,,,0,2022,ErgoHestia,Akredytywy i gwarancje zgodne z art. 96 pkt 2 dyrektywy 2009/138/WE,R0340
S230101,C0010,,,0,2022,ErgoHestia,Akredytywy i gwarancje inne niż zgodne z art. 96 pkt 2 dyrektywy 2009/138/WE,R0350
S230101,C0010,,,0,2022,ErgoHestia,Dodatkowe wkłady od członków zgodnie z art. 96 ust. 3 akapit pierwszy dyrektywy 2009/138/WE,R0360
S230101,C0010,,,0,2022,ErgoHestia,Dodatkowe wkłady od członków – inne niż zgodnie z art. 96 ust. 3 akapit pierwszy dyrektywy 2009/138/WE,R0370
S230101,C0010,,,0,2022,ErgoHestia,Pozostałe uzupełniające środki własne,R0390
S230101,C0010,,,0,2022,ErgoHestia,Uzupełniające środki własne ogółem,R0400
S230101,C0010,,,2 359 002,2022,ErgoHestia,Kwota dostępnych środków własnych ogółem na pokrycie kapitałowego wymogu wypłacalności (SCR),R0500
S230101,C0010,,,2 359 002,2022,ErgoHestia,Kwota dostępnych środków własnych ogółem na pokrycie MCR,R0510
S230101,C0010,,,2 359 002,2022,ErgoHestia,Kwota dopuszczonych środków własnych ogółem na pokrycie SCR,R0540
S230101,C0010,,,2 062 684,2022,ErgoHestia,Kwota dopuszczonych środków własnych ogółem na pokrycie MCR,R0550
S230101,C0010,,,1 035 197,2022,ErgoHestia,SCR,R0580
S230101,C0010,,,465 839,2022,ErgoHestia,MCR,R0600
S230101,C0010,,,"227,88%",2022,ErgoHestia,Wskaźnik dopuszczonych środków własnych do SCR,R0620
S230101,C0010,,,"442,79%",2022,ErgoHestia,Wskaźnik dopuszczonych środków własnych do MCR,R0640
S230101,C0020,,,196 581,2022,ErgoHestia,Kapitał zakładowy (wraz z akcjami własnymi),R0010
S230101,C0020,,,638 381,2022,ErgoHestia,Nadwyżka ze sprzedaży akcji powyżej ich wartości nominalnej związana z kapitałem zakładowym,R0030
S230101,C0020,,,0,2022,ErgoHestia,"Kapitał założycielski, wkłady/składki członkowskie lub równoważna pozycja podstawowych środków własnych w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności",R0040
S230101,C0020,,,0,2022,ErgoHestia,"Podporządkowane fundusze udziałowe/członkowskie w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności",R0050
S230101,C0020,,,0,2022,ErgoHestia,Fundusze nadwyżkowe,R0070
S230101,C0020,,,0,2022,ErgoHestia,Akcje uprzywilejowane,R0090
S230101,C0020,,,0,2022,ErgoHestia,Nadwyżka ze sprzedaży akcji powyżej ich wartości nominalnej związana z akcjami uprzywilejowanymi,R0110
S230101,C0020,,,1 134 553,2022,ErgoHestia,Rezerwa uzgodnieniowa,R0130
S230101,C0020,,,0,2022,ErgoHestia,Zobowiązania podporządkowane,R0140
S230101,C0020,,,0,2022,ErgoHestia,Kwota odpowiadająca wartości aktywów netto z tytułu odroczonego podatku dochodowego,R0160
S230101,C0020,,,0,2022,ErgoHestia,"Pozostałe pozycje środków własnych zatwierdzone przez organ nadzoru jako podstawowe środki własne, niewymienione powyżej",R0180
S230101,C0020,,,0,2022,ErgoHestia,"Środki własne ze sprawozdań finansowych, które nie powinny być uwzględnione w rezerwie uzgodnienio- wej i nie spełniają kryteriów klasyfikacji jako środki własne wg Wypłacalność II",R0220
S230101,C0020,,,0,2022,ErgoHestia,Wartość odliczeń z tytułu udziałów kapitałowych w instytucjach finansowych i kredytowych,R0230
S230101,C0020,,,1 969 516,2022,ErgoHestia,Podstawowe środki własne ogółem po odliczeniach,R0290
S230101,C0020,,,0,2022,ErgoHestia,"Nieopłacony kapitał zakładowy, do którego opłacenia nie wezwano i który może być wezwany do opłacenia na żądanie",R0300
S230101,C0020,,,0,2022,ErgoHestia,"Nieopłacony kapitał założycielski, wkłady/składki członkowskie lub równoważna pozycja podstawowych środków własnych w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności, do których opłacenia nie wezwano i które mogą być wezwane do opłacenia na żądanie",R0310
S230101,C0020,,,0,2022,ErgoHestia,"Nieopłacone akcje uprzywilejowane, do których opłacenia nie wezwano i które mogą być wezwane do opłacenia na żądanie",R0320
S230101,C0020,,,0,2022,ErgoHestia,Prawnie wiążące zobowiązanie do subskrypcji i opłacenia na żądanie zobowiązań podporządkowanych,R0330
S230101,C0020,,,0,2022,ErgoHestia,Akredytywy i gwarancje zgodne z art. 96 pkt 2 dyrektywy 2009/138/WE,R0340
S230101,C0020,,,0,2022,ErgoHestia,Akredytywy i gwarancje inne niż zgodne z art. 96 pkt 2 dyrektywy 2009/138/WE,R0350
S230101,C0020,,,0,2022,ErgoHestia,Dodatkowe wkłady od członków zgodnie z art. 96 ust. 3 akapit pierwszy dyrektywy 2009/138/WE,R0360
S230101,C0020,,,0,2022,ErgoHestia,Dodatkowe wkłady od członków – inne niż zgodnie z art. 96 ust. 3 akapit pierwszy dyrektywy 2009/138/WE,R0370
S230101,C0020,,,0,2022,ErgoHestia,Pozostałe uzupełniające środki własne,R0390
S230101,C0020,,,0,2022,ErgoHestia,Uzupełniające środki własne ogółem,R0400
S230101,C0020,,,1 969 516,2022,ErgoHestia,Kwota dostępnych środków własnych ogółem na pokrycie kapitałowego wymogu wypłacalności (SCR),R0500
S230101,C0020,,,1 969 516,2022,ErgoHestia,Kwota dostępnych środków własnych ogółem na pokrycie MCR,R0510
S230101,C0020,,,1 969 516,2022,ErgoHestia,Kwota dopuszczonych środków własnych ogółem na pokrycie SCR,R0540
S230101,C0020,,,1 969 516,2022,ErgoHestia,Kwota dopuszczonych środków własnych ogółem na pokrycie MCR,R0550
S230101,C0020,,,0,2022,ErgoHestia,SCR,R0580
S230101,C0020,,,0,2022,ErgoHestia,MCR,R0600
S230101,C0020,,,0,2022,ErgoHestia,Wskaźnik dopuszczonych środków własnych do SCR,R0620
S230101,C0020,,,0,2022,ErgoHestia,Wskaźnik dopuszczonych środków własnych do MCR,R0640
S230101,C0030,,,0.0,2022,ErgoHestia,Kapitał zakładowy (wraz z akcjami własnymi),R0010
S230101,C0030,,,0.0,2022,ErgoHestia,Nadwyżka ze sprzedaży akcji powyżej ich wartości nominalnej związana z kapitałem zakładowym,R0030
S230101,C0030,,,0.0,2022,ErgoHestia,"Kapitał założycielski, wkłady/składki członkowskie lub równoważna pozycja podstawowych środków własnych w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności",R0040
S230101,C0030,,,0.0,2022,ErgoHestia,"Podporządkowane fundusze udziałowe/członkowskie w przypadku towarzystw ubezpieczeń wzajemnych, towarzystw reasekuracji wzajemnej i innych towarzystw ubezpieczeń opartych na zasadzie wzajemności",R0050
S230101,C0030,,,0.0,2022,ErgoHestia,Fundusze nadwyżkowe,R0070
S230101,C0030,,,0.0,2022,ErgoHestia,Akcje uprzywilejowane,R0090
S230101,C0030,,,0.0,2022,ErgoHestia,Nadwyżka ze sprzedaży akcji powyżej ich wartości nominalnej związana z akcjami uprzywilejowanymi,R0110
S230101,C0030,,,0.0,2022,ErgoHestia,Rezerwa uzgodnieniowa,R0130
S230101,C0030,,,0.0,2022,ErgoHestia,Zobowiązania podporządkowane,R0140
S230101,C0030,,,0.0,2022,ErgoHestia,Kwota odpowiadająca wartości aktywów netto z tytułu odroczonego podatku dochodowego,R0160
